filename,AAE
ant-1.3,0.7767419651056016,44.131782323861756,21.0
ant-1.4,0.7269357061495407,24.094788602010482,21.0
ant-1.5,0.8116194924170494,33.087851993110974,21.0
ant-1.6,0.7892180467814527,63.46631273314049,21.0
ant-1.7,0.8115963836458191,141.3932551128677,21.0
camel-1.0,0.8274015647043733,17.385713055709875,21.0
camel-1.2,0.7106489522679724,28.384005306658977,21.0
camel-1.4,0.7702488803956474,26.160477437234125,21.0
camel-1.6,0.7587753733617799,31.198926572359408,21.0
ivy-1.1,0.8010190912406433,61.99933064189211,21.0
ivy-1.4,0.8039362401650679,44.12432726165418,21.0
ivy-2.0,0.808282024307929,64.0089191052953,21.0
jedit-3.2,0.8163700425703131,99.399678808984,21.0
jedit-4.0,0.8371525970270114,39.03454054008762,21.0
jedit-4.1,0.8123813034402094,123.41047208939418,21.0
jedit-4.2,0.8571922653460878,34.09827388000441,21.0
jedit-4.3,0.8423667570009035,82.41827689485312,21.0
log4j-1.0,0.8144645275792819,21.785947591248053,21.0
log4j-1.1,0.8275050413979642,26.405322198883777,21.0
log4j-1.2,0.5962528908523719,31.969799797710632,21.0
lucene-2.0,0.7621658192553715,23.20940899953585,21.0
lucene-2.2,0.7162486336304033,40.667294192163936,21.0
lucene-2.4,0.7062774571854057,74.25786765540617,21.0
poi-1.5,0.68342709798406,56.454893668372335,21.0
poi-2.0,0.738546956699823,41.21659822850703,21.0
poi-2.5,0.6673376851059181,61.00258252234935,21.0
poi-3.0,0.7039924234452278,22.394963898291312,21.0
synapse-1.0,0.821302193913659,66.70418348971754,21.0
synapse-1.1,0.7511396244729579,97.1306692451347,21.0
synapse-1.2,0.7211086704244032,24.118891858501538,21.0
velocity-1.4,0.6082487951448802,49.58144538230059,21.0
velocity-1.5,0.6898247493618362,26.99319274216607,21.0
velocity-1.6,0.7774511017213844,28.716308026062134,21.0
xalan-2.4,0.7641245818113037,33.865407228980736,21.0
xalan-2.5,0.6455441775979402,159.38886952799177,21.0
xalan-2.6,0.6748414312617701,84.41136998980214,21.0
xalan-2.7,0.5671051559283828,136.0298567236068,21.0
xerces-init,0.7312199674724624,40.49130587355999,21.0
xerces-1.2,0.7226431102630502,107.77088424192559,21.0
xerces-1.3,0.7954444940084716,22.721802221858994,21.0
xerces-1.4,0.7489713246409676,46.13233052472451,21.0
