ant-1.3,0.7226666666666667,0.7624242424242424,0.7808484848484849,0.7796363636363637,0.7130909090909091,0.7842424242424243,0.5450909090909091,0.784969696969697,0.7757575757575758,0.7181818181818181,0.7827878787878788,0.7604848484848484,0.7774545454545455,0.7827878787878788,0.5450909090909091,0.7353939393939394,0.7410909090909091,0.7410909090909091,0.6281212121212121,0.7167272727272728,0.776969696969697,0.7764848484848484,0.504,0.7056969696969697,0.6499393939393939,0.7837575757575758,0.7847272727272727,0.760969696969697,0.7619393939393939,0.7243636363636363,0.7214545454545455,0.7214545454545455,0.7435151515151515,0.7370909090909091,0.7181818181818181,0.7733333333333333,0.7226666666666667,0.7786666666666666,0.7837575757575758,0.5532121212121213,0.7844848484848485,0.7796363636363637,0.6472727272727272,0.7854545454545454,0.7456969696969697,0.7808484848484849,0.7641212121212121,0.6281212121212121,0.7353939393939394,0.6496969696969697,0.7835151515151515,0.7733333333333333,0.7844848484848485,0.7435151515151515,0.743030303030303,0.7842424242424243,0.7464242424242424,0.7786666666666666,0.5532121212121213,0.7265454545454545,0.719030303030303,0.7370909090909091,0.7469090909090909,0.7835151515151515,0.7883636363636364,0.7854545454545454,0.7612121212121212,0.7204848484848485,0.719030303030303,0.7130909090909091,0.7442424242424243,0.7779393939393939,0.7250909090909091,0.7818181818181819,0.7755151515151515,0.744969696969697,0.6487272727272727,0.7253333333333334,0.7614545454545455,0.7823030303030303,0.7172121212121212,0.7854545454545454,0.7629090909090909,0.7392727272727273,0.7641212121212121,0.744969696969697,0.7762424242424243,0.6472727272727272,0.7832727272727272,0.504,0.7604848484848484,0.7752727272727272,0.7818181818181819,0.7204848484848485,0.7844848484848485,0.7241212121212122,0.7267878787878788,0.7056969696969697,0.7392727272727273,0.7246060606060606
ant-1.4,0.502808988764045,0.7345206789385609,0.7391824049725078,0.7340425531914894,0.7387042792254362,0.7387042792254362,0.737987090604829,0.6331580205594072,0.648876404494382,0.7255558211809706,0.7359550561797753,0.5915013148458045,0.7390628735357399,0.6421228783169973,0.7251374611522831,0.7393617021276596,0.6420033468802295,0.7358355247430074,0.6625029882859192,0.6541955534305522,0.6413459239780062,0.7235835524743007,0.743545302414535,0.630528328950514,0.6625029882859192,0.6708701888596701,0.7378675591680612,0.643318192684676,0.6219818312216113,0.6556896963901506,0.7382859191967488,0.7407363136504901,0.7229858952904614,0.7302175472149175,0.7378675591680612,0.6448123356442744,0.7332058331341142,0.7378077934496773,0.6161247908199856,0.6693162801816878,0.7334448960076501,0.7322495816399713,0.6693162801816878,0.6219818312216113,0.5915013148458045,0.7273487927324886,0.7274683241692566,0.727946449916328,0.7155749462108535,0.7352378675591681,0.7293808271575425,0.7155749462108535,0.743545302414535,0.7332058331341142,0.7281855127898638,0.7340425531914894,0.7273487927324886,0.7393617021276596,0.7392421706908917,0.7253765240258188,0.7261534783648099,0.7420511594549366,0.7297394214678461,0.7333253645708822,0.6541955534305522,0.6556896963901506,0.7346402103753287,0.7315323930193641,0.7402581879034186,0.6428400669376045,0.6381185751852737,0.7275878556060243,0.7404972507769544,0.6588572794644991,0.6573033707865169,0.7251374611522831,0.6732608175950275,0.6581400908438919,0.7370906048290701,0.728902701410471,0.6708701888596701,0.6331580205594072,0.7422902223284724,0.648876404494382,0.6609490796079369,0.728842935692087,0.6369830265359789,0.643318192684676,0.7352378675591681,0.6573033707865169,0.6743963662443223,0.7229261295720775,0.6446928042075065,0.630528328950514,0.7365527133636146,0.6161247908199856,0.7229261295720775,0.725197226870667,0.7387640449438202,0.502808988764045
ant-1.5,0.7756216479765968,0.6369088249634325,0.8215017064846416,0.7777181862506095,0.7218917601170161,0.8207215992198927,0.7547537786445636,0.8121891760117016,0.8169673330082886,0.7557289127254998,0.5017064846416392,0.8130667966845442,0.8223793271574842,0.7806923451974647,0.6518283764017553,0.8086299366162848,0.8175524134568504,0.5017064846416392,0.7494392979034618,0.7873720136518771,0.823159434422233,0.7694783032666992,0.8086299366162848,0.8147245246221355,0.6700633837152609,0.6986348122866894,0.7859580692345197,0.8139444173573867,0.8188200877620673,0.8201365187713311,0.8194051682106289,0.7757191613846904,0.7557289127254998,0.8202827888834715,0.5944904924427109,0.7817649926864944,0.7899561189663579,0.751633349585568,0.7922964407606046,0.6986348122866894,0.821404193076548,0.5271574841540712,0.7668454412481717,0.7218917601170161,0.8181862506094588,0.7804973183812774,0.7519746465138957,0.7530960507069722,0.7491955143832277,0.8172598732325694,0.7905899561189663,0.8196001950268161,0.6518283764017553,0.7460263286201853,0.8236470014627011,0.7694783032666992,0.8166747927840078,0.7262798634812286,0.8111165285226719,0.7878595806923452,0.8230619210141394,0.7914188200877621,0.793954168698196,0.8237445148707947,0.8233544612384203,0.7891272549975622,0.7923451974646514,0.725694783032667,0.7776694295465627,0.8156996587030717,0.7916626036079961,0.8193076548025353,0.8238420282788883,0.7505119453924914,0.7387128230131643,0.8215017064846416,0.740029254022428,0.8095563139931741,0.8121891760117016,0.5944904924427109,0.8236957581667479,0.7886884446611409,0.8159921989273525,0.6715260848366651,0.7866406630911751,0.7668454412481717,0.8147245246221355,0.8105314480741102,0.8210628961482204,0.7945880058508045,0.8153096050706973,0.8211116528522672,0.5271574841540712,0.7491955143832277,0.7916626036079961,0.8165772793759142,0.6369088249634325,0.7460263286201853,0.8221355436372502,0.7731838127742564
ant-1.6,0.7972485445311532,0.7204261117304596,0.809256162517032,0.801591725504769,0.8088071348940914,0.8084045584045584,0.8091477765390809,0.7651895206243032,0.7634243775548123,0.8082342375820637,0.7989053016226929,0.8255140592097114,0.6747569057351666,0.7266737891737892,0.7207512696643131,0.8253514802427846,0.721579648210083,0.7527715842933235,0.798758206366902,0.7533135141830793,0.7649495231016971,0.6582899789421529,0.7193499938065155,0.7944924439489657,0.5014245014245015,0.7970937074197944,0.7530193236714976,0.7993620711012015,0.8086058466493249,0.6774820388950824,0.7207512696643131,0.8023813947726991,0.5014245014245015,0.8024433296172426,0.7270531400966184,0.8087993930385234,0.7641598538337668,0.7983169205995293,0.7197370865849126,0.8087916511829555,0.7614811718072587,0.8079710144927537,0.7983169205995293,0.8255605103431191,0.7653366158800942,0.8255605103431191,0.799300136256658,0.7632617985878856,0.8257308311656137,0.8256688963210702,0.7285705437879351,0.7462684256162517,0.7534373838721665,0.8081103678929766,0.8256534126099343,0.8079400470704818,0.8257308311656137,0.7615121392295305,0.809256162517032,0.7220054502663198,0.8089310045831785,0.7488154960981048,0.7533599653164871,0.7576566951566952,0.8257617985878856,0.8080639167595689,0.7292905363557537,0.7576566951566952,0.8018162393162394,0.6774820388950824,0.8258237334324291,0.8012201164375078,0.764144370122631,0.8020872042611173,0.727773132664437,0.7211383624427102,0.7193499938065155,0.7204261117304596,0.761047627895454,0.7648256534126099,0.8256534126099343,0.727773132664437,0.8253514802427846,0.7288105413105413,0.8008872166480863,0.7499225814443206,0.761047627895454,0.7489858169205995,0.6582899789421529,0.7463458441719312,0.801994301994302,0.799702712746191,0.7292905363557537,0.7944924439489657,0.8257463148767497,0.8254211569428961,0.7213706181097486,0.7496129072216029,0.7486219497089063,0.6747569057351666
ant-1.7,0.7693181366903618,0.8317342440729121,0.8315972360112783,0.752194114610222,0.6966343671816052,0.8311008299908661,0.8314086017235217,0.7877248719272467,0.8293117826933005,0.7614213097176442,0.8317342440729121,0.7810392756443351,0.7884198403558238,0.8274115404471626,0.7776418728406338,0.752194114610222,0.8316151066280132,0.8057265398514754,0.81263254040745,0.7763591596838887,0.7795321869663635,0.8076486239625115,0.7781362932369644,0.7479845915571264,0.8067272943886263,0.7553770700131052,0.8316151066280132,0.7994340971367301,0.5006711409395973,0.7866168936896867,0.8315912791390334,0.789470235495016,0.784081251737421,0.8283288987728843,0.7539871331559509,0.8274115404471626,0.8130237083515349,0.8063857670465827,0.786100631428458,0.7988681942734601,0.5006711409395973,0.7173543544736111,0.8316429053651563,0.7981017433779437,0.8316468766133196,0.8317580715618919,0.8315853222667885,0.7795321869663635,0.7887176839680712,0.7472757237599778,0.7477284460505937,0.8057265398514754,0.8315614947778087,0.7847087089472221,0.7870815297247925,0.785467217346412,0.7693181366903618,0.8316071641316866,0.7786803542353362,0.8049005202335094,0.7825741630594496,0.8087248322147651,0.7614213097176442,0.6953417259044518,0.8316071641316866,0.8001191374448989,0.8286049005202335,0.706796791231484,0.7063659108057662,0.7801378023112664,0.7593900162821174,0.7593900162821174,0.809149755768238,0.7996922282673444,0.8312378380525,0.7744887017989754,0.6966343671816052,0.8290457090663595,0.8316945315912792,0.7989793892220325,0.7810392756443351,0.805349271275962,0.7977542591636552,0.8286922679798261,0.831186211826377,0.8313966879790318,0.8128827290417379,0.7744887017989754,0.8070013105118939,0.8317104165839323,0.784867558873754,0.7173543544736111,0.7549998014375918,0.8007644652714349,0.8007644652714349,0.775402088876534,0.7832373615027203,0.6953417259044518,0.775402088876534,0.7761844247647035
camel-1.0,0.7661188369152971,0.8088916982722293,0.7823430257058576,0.7850821744627055,0.814369995785925,0.8413400758533502,0.799410029498525,0.7247155499367889,0.7753898019384745,0.5784871470712178,0.7887694900969238,0.7414664981036663,0.8407079646017699,0.8426042983565107,0.8383902233459756,0.7352507374631269,0.7760219131900548,0.7743362831858407,0.8404972608512431,0.8404972608512431,0.803834808259587,0.7247155499367889,0.837126000842815,0.7549515381373788,0.7590602612726507,0.7991993257479983,0.7859249894648125,0.7799199325747999,0.8373367045933418,0.7371470712178677,0.816898440792246,0.8200589970501475,0.7573746312684366,0.8080488832701223,0.8398651495996629,0.7579013906447535,0.7417825537294563,0.7817109144542773,0.8141592920353983,0.8390223345975558,0.8292246101980615,0.7636957437842393,0.8067846607669616,0.7813948588284871,0.7935103244837758,0.7711757269279393,0.7745469869363675,0.8156342182890856,0.8284871470712178,0.7774968394437421,0.7991993257479983,0.8417614833544037,0.8088916982722293,0.7481036662452591,0.8147914032869785,0.7352507374631269,0.8105773282764434,0.7636957437842393,0.8400758533501896,0.8413400758533502,0.5784871470712178,0.8162663295406658,0.8415507796038769,0.8377581120943953,0.754424778761062,0.7193426042983565,0.7584281500210703,0.8392330383480826,0.7590602612726507,0.7734934681837337,0.8185840707964602,0.8394437420986094,0.8304888327012221,0.843236409608091,0.8118415507796038,0.8364938895912347,0.8415507796038769,0.7579013906447535,0.5014749262536873,0.7481036662452591,0.7676991150442478,0.8360724820901813,0.8105773282764434,0.7864517488411293,0.8421828908554573,0.7193426042983565,0.8175305520438264,0.803834808259587,0.5014749262536873,0.8078381795195955,0.8286978508217446,0.7411504424778761,0.8436578171091446,0.8131057732827645,0.8369152970922883,0.7650653181626633,0.8358617783396545,0.7653813737884534,0.755267593763169,0.8164770332911926
camel-1.2,0.6757395014115749,0.6696442075015124,0.699096655071587,0.6908713954426295,0.6995424984875983,0.6492582930026215,0.67426175892317,0.697280197620488,0.6682956493244606,0.6467076905626135,0.6590526693889898,0.6792700141157492,0.6273804572494455,0.6467076905626135,0.6974345886267392,0.6696442075015124,0.6989737724339584,0.6288960097801977,0.6443760712845332,0.6982490799556362,0.6947421985279291,0.6397411902601331,0.6455371546682799,0.6983451804799354,0.6122784961685823,0.6936441318814277,0.6970533373664045,0.6929099868925187,0.6826508620689655,0.6977165885259125,0.6422019938495664,0.6816473205283323,0.661943562210123,0.6990241858237548,0.6986051245210728,0.6898001109094576,0.6993833812260536,0.6993959845735027,0.6422019938495664,0.5352358086307724,0.6995424984875983,0.6512748285944747,0.6976000075620085,0.6986224541238153,0.6970879965718895,0.6512748285944747,0.6991612472272636,0.6992809790280299,0.6491921254285138,0.6908713954426295,0.6929099868925187,0.6406470558580359,0.6466588525912482,0.6682956493244606,0.5352358086307724,0.5008223684210525,0.6857134754990926,0.6865610506150434,0.6992967332123412,0.5008223684210525,0.6617009477717282,0.6723413238556161,0.6883649047186933,0.6977307672917927,0.6933652828191168,0.6933652828191168,0.6872510838878806,0.6857134754990926,0.6986224541238153,0.6757395014115749,0.6936441318814277,0.6988571914700544,0.6993109119782214,0.6831313646904618,0.6994070125025207,0.6739718819318411,0.6984066217987498,0.6593992614438395,0.6975448679169187,0.6271205132083081,0.6900695074611817,0.6472354557370438,0.6284454401088929,0.6980285213752773,0.6967855162331115,0.6919080207703165,0.6600404567453115,0.6297876966122203,0.6810675665456746,0.6445871773543053,0.6799663490623109,0.6910919540229885,0.6883649047186933,0.6723413238556161,0.6950462542851381,0.687186491732204,0.6872479330510184,0.6122784961685823,0.6623137855414398,0.698606699939504
camel-1.4,0.662895385458031,0.7119163357524305,0.7740260851704779,0.6959999315349856,0.7123151444611804,0.6938792277146378,0.779111324113378,0.7830600438176092,0.7815110228673148,0.7834143502670136,0.7136228262357935,0.7815110228673148,0.7217325071888265,0.6901547309324936,0.7045135560728468,0.7673627276461729,0.7821340544981514,0.7697367520197179,0.694267766671231,0.7144118855264959,0.6707928248664933,0.6707928248664933,0.7828803231548679,0.7055045871559633,0.7769135971518554,0.7814579624811722,0.7697367520197179,0.6901547309324936,0.710514514583048,0.779200328632069,0.7144033273996988,0.7819971244693962,0.7059410516226209,0.7221706832808434,0.7797634533753252,0.7255699712446939,0.7752036834177736,0.7816120087635219,0.7040479939750788,0.7040479939750788,0.5005733944954139,0.7263213747774887,0.6639018211693825,0.7132548267835136,0.7144033273996988,0.7233208955223881,0.7675082158017253,0.7055850335478571,0.5934650143776531,0.7225831849924689,0.6939785019854854,0.6965579214021635,0.722750924277694,0.7127190880460085,0.7715356702724907,0.6531938929207175,0.695958852526359,0.7833801177598247,0.7753577297001233,0.7818054224291388,0.7107490072572915,0.7815486786252225,0.7740363549226346,0.7822521566479529,0.7715356702724907,0.7824849376968369,0.6965202656442557,0.7065384088730658,0.7829624811721211,0.780530261536355,0.6626506230316308,0.77683828563604,0.7740260851704779,0.7830976995755169,0.7186190606600027,0.7818978501985485,0.7136228262357935,0.7658068601944407,0.7658068601944407,0.7820929754895248,0.6623082979597426,0.6531938929207175,0.7830240996850609,0.7119163357524305,0.7702776256333014,0.7814579624811722,0.7753577297001233,0.7262871422702999,0.6635594960974942,0.7836813638230864,0.5005733944954139,0.7700585375872929,0.6590339586471313,0.7797634533753252,0.7811087909078461,0.7752036834177736,0.5934650143776531,0.7793732027933726,0.6590339586471313,0.7130665479939751
camel-1.6,0.7640756476683938,0.7698704663212436,0.7285544041450778,0.7050652849740933,0.7655668393782383,0.704639378238342,0.7697098445595855,0.7692766839378238,0.7056155440414508,0.7611036269430052,0.7046943005181348,0.7711709844559586,0.7700497409326424,0.769478756476684,0.7703658031088083,0.7688683937823835,0.7500020725388601,0.7473751295336788,0.7668269430051814,0.7663419689119171,0.7685823834196891,0.7713150259067357,0.7658632124352331,0.7718507772020725,0.7684829015544041,0.770180310880829,0.7611036269430052,0.7607709844559586,0.7629813471502591,0.7607709844559586,0.7673958549222798,0.7554538860103627,0.7631502590673576,0.7348590673575129,0.7711689119170985,0.7684279792746114,0.7690818652849741,0.7712735751295337,0.7706051813471503,0.7714849740932642,0.7691471502590673,0.6883015544041451,0.7708020725388601,0.7398932642487047,0.6914186528497409,0.6199191709844559,0.7692072538860104,0.7706217616580311,0.6951015544041451,0.768860103626943,0.6951015544041451,0.7709886010362694,0.7702373056994819,0.7703626943005182,0.7711689119170985,0.5005181347150255,0.7446455958549223,0.7692041450777202,0.7682922279792747,0.6954518134715026,0.7457160621761658,0.7716497409326425,0.6932103626943005,0.7716497409326425,0.7051378238341969,0.7285544041450778,0.7701067357512953,0.7004559585492228,0.7681844559585492,0.7710963730569949,0.771418652849741,0.7354777202072539,0.7515212435233161,0.7390559585492228,0.7578424870466322,0.7714746113989638,0.7677025906735752,0.767640414507772,0.7692041450777202,0.7658259067357513,0.6880455958549223,0.6199191709844559,0.7677440414507772,0.7650569948186529,0.766719170984456,0.7699886010362694,0.7671979274611399,0.7036849740932642,0.7708839378238342,0.7556777202072539,0.7525720207253886,0.7371067357512954,0.700421761658031,0.6993160621761657,0.7461896373056994,0.5005181347150255,0.7455544041450777,0.7714062176165803,0.7672227979274612,0.7037948186528498
ivy-1.1,0.7847310830143448,0.8120480996017476,0.7935274330124116,0.8142133549858872,0.8071956076247921,0.7927154622433592,0.8142133549858872,0.8098441789428914,0.7873409890577272,0.7142056219309438,0.7933341066388276,0.8124734176236322,0.8073696013610177,0.7921741483973244,0.8078722499323358,0.7845957545528361,0.8095541893825156,0.7885782778486641,0.7918648261995902,0.7839577775200093,0.5812937400920234,0.8076789235587519,0.7849244093879287,0.7844797587286858,0.5045045045045045,0.8117387774040135,0.7941847426825968,0.7171828480841357,0.7846537524649113,0.8084522290530874,0.7142056219309438,0.814600007733055,0.8075629277346016,0.8144840119089046,0.808084908943278,0.7896609055407339,0.8137880369640026,0.7948033870780652,0.8097668483934578,0.7850597378494374,0.8145613424583381,0.7899315624637513,0.7908981943316707,0.81405869388702,0.7850017399373622,0.6698565518308007,0.7842284344430267,0.7885009472992306,0.809032208173839,0.8049916869659359,0.8149093299307891,0.7850790704867958,0.7879596334531956,0.7171828480841357,0.7882302903762132,0.7866450141128253,0.7856783822449058,0.8145613424583381,0.7850017399373622,0.7814831999381355,0.6698565518308007,0.7850210725747206,0.8131307272938174,0.8115841163051464,0.8064996326798902,0.7153849128098055,0.7814831999381355,0.8098441789428914,0.7933341066388276,0.7855817190581139,0.809573522019874,0.8123574217994819,0.7905888721339365,0.7915168387271392,0.7925994664192089,0.8093028650968566,0.789119591694699,0.7929861191663766,0.808432896415729,0.7925994664192089,0.7844797587286858,0.7927154622433592,0.7952287050999497,0.7894869118045084,0.7902795499362023,0.5045045045045045,0.5808877547074972,0.8094961914704404,0.8139040327881529,0.8111587982832618,0.809573522019874,0.8146773382824885,0.8094961914704404,0.8064223021304566,0.7941267447705216,0.7153849128098055,0.7924834705950585,0.8106174844372269,0.8079882457564861,0.8049916869659359
