,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039634882239089,0.0,0.0,2.575029275908549,3.8831025672405857,0.0,0.0,0.0,0.0,0.0,0.0,1.2788879006134626,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039634882239089,0.0,0.0,1.1701969047917204,3.8831025672405857,0.0,0.0,0.0,0.0,0.0,0.0,1.1628084688229146,0.0
2,0.0,0.0,0.0,0.0,1.587804365515048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4609327673949535,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909916070720773,1.0362441477145827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349359415138708,1.039634882239089,0.0,0.0,3.1205250794445876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1074917660585002,0.0
5,0.0,0.0,0.0,0.0,1.587804365515048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.706809040036873,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039634882239089,0.0,0.0,2.575029275908549,3.8831025672405857,0.0,0.0,0.0,0.0,0.0,0.0,1.2788879006134626,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02871221192762,1.039634882239089,0.0,0.0,7.021181428750322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7817744036237968,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002209402497917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,1.587804365515048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518085301634344,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909916070720773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002209402497917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056680559580953,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0180301389648134,1.039634882239089,0.0,0.0,3.9006563493057342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2856741196301014,0.0
13,0.0,0.0,0.0,0.0,1.587804365515048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4370546876023593,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0180301389648134,1.039634882239089,0.0,0.0,1.5602625397222938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2697079716315498,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909916070720773,2.2006123205489385,0.0,0.0,0.0,0.0,0.0,0.0,1.779689384705454,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536451301798783,1.9090866152789745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,1.587804365515048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.227298281749965,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021560911384203,0.0,0.0,0.0,0.0,1.0362441477145827,0.0,0.0,0.0,0.0,0.0,0.0,1.7277464253504742,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002209402497917,1.039634882239089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0516602484188855,0.0
