filename,FPA,AAE,numOfnonZero,L1,MSE
ant-1.3,0.8147878787878788,0.3301362464805414,21,2.210220187555534,0.30932341319747464
ant-1.4,0.7517332058331341,0.33911169979402966,21,0.6714319282410957,0.24084726025040035
ant-1.5,0.8238907849829351,0.17222486656344257,21,0.6860017056645908,0.08154178120613988
ant-1.6,0.8236250464511334,0.4934384566905997,21,1.9572549203209797,0.6811704786002944
ant-1.7,0.8260394742067432,0.4552867911373108,21,0.8391125417403515,0.6328130695637695
camel-1.0,0.8417614833544037,0.07902168663015076,21,0.2890270945113871,0.03999391279118853
camel-1.2,0.6979229683403912,0.972706603502028,21,5.235796869390931,2.148792799831217
camel-1.4,0.7721552786526085,0.5410830164524124,21,1.1168859642408846,1.1510333884503057
camel-1.6,0.7875025906735751,0.7442172492087077,21,3.4270097658389203,2.1949065094394986
ivy-1.1,0.8113521246568457,1.0550606757809047,21,10.016548149672131,2.21284930720628
ivy-1.4,0.8584601198709082,0.10427883132126674,21,0.6126704534003384,0.04521384766368497
ivy-2.0,0.8615056818181818,0.21726757792600718,21,1.2122009767450486,0.15137441313383462
jedit-3.2,0.8601593778872806,1.1669283585147054,21,7.476953952371693,3.6471536052633455
jedit-4.0,0.8538087801492278,0.6751205468128398,21,4.09073133765904,1.2919290936785812
jedit-4.1,0.8373655913978495,0.5925224100431628,21,1.9196121862542606,1.065613666395315
jedit-4.2,0.8916765204873786,0.3249346018907903,21,1.1150496324454044,0.4172138304810262
jedit-4.3,0.8214769647696477,0.05166611580567774,21,0.17700385848301833,0.025714814636516568
log4j-1.0,0.8265938069216757,0.3785854225740093,21,2.2660166415270506,0.37386655499970567
log4j-1.1,0.8481971410283764,0.5580169903931862,21,3.328057417363791,0.6150421410041725
log4j-1.2,0.5981878734449995,0.8497036469225444,21,4.02040021295907,1.3987166195373064
lucene-2.0,0.7710677382319173,1.119752681155485,21,9.072735789422575,2.9359172781946192
lucene-2.2,0.7206184357214106,1.4541247075528025,21,10.851033910378126,5.4205792173010945
lucene-2.4,0.7325111690245718,1.206538893688474,21,5.085555102053327,2.7737701962225536
poi-1.5,0.6937165346559084,1.1536297671323152,21,5.510195941448538,2.8736892955491458
poi-2.0,0.7702923403560347,0.18137502009246556,21,0.7030420650008966,0.0969714065529595
poi-2.5,0.6759687892752408,0.7559162942550678,21,3.4466303080538654,1.200755399866431
poi-3.0,0.6933891402714932,0.7980059023406428,21,4.022925746274162,1.7054078010875189
synapse-1.0,0.856839551107067,0.22296668990266177,21,1.3070727571352823,0.147779441817972
synapse-1.1,0.7966147966147966,0.48626420568431794,21,3.7096741662254726,0.5325450987841356
synapse-1.2,0.7333512931034483,0.5641126400642796,21,2.6774600842803267,0.7729792097647982
velocity-1.4,0.6489310009718173,0.49369620265886943,21,4.254263118381364,0.5575490466080049
velocity-1.5,0.7049298359544851,0.9368721516531504,21,3.404621662217421,1.8832536369738089
velocity-1.6,0.7798437140887152,0.7777950850664773,21,5.128677452907251,1.3536443487563314
xalan-2.4,0.7851367166719864,0.2970175181936312,21,0.6256925792136145,0.27611252612144244
xalan-2.5,0.6587819218420565,0.6100566370839788,21,0.8451711733552552,0.6173360846237074
xalan-2.6,0.6963489265536723,0.6039219506451211,21,2.266393172234097,0.6642326020361844
xalan-2.7,0.5673601985095459,0.4064768008217716,21,1.9714132246380895,0.4080097972428003
xerces-init,0.7507577437717158,0.8243165095573718,21,5.845900283980911,1.1973761476090454
xerces-1.2,0.7305335968379446,0.399848514856309,21,1.8069461246345357,0.36359189012234766
xerces-1.3,0.801873520227842,0.6439701203151826,21,4.6649345563755285,1.4228244971097814
xerces-1.4,0.7579556885410806,1.7294351988160195,21,6.105417021956296,10.262571460390097
