ant-1.3,0.7356509090909092,22.876186265778184,2.38
ant-1.4,0.6921282572316519,4.986809819938241,2.19
ant-1.5,0.774825938566553,21.52125674548768,2.68
ant-1.6,0.7779698532144184,13.561006881087865,2.37
ant-1.7,0.7831911758865812,16.190513349504855,2.31
camel-1.0,0.7859228824273071,20.73793833971601,2.86
camel-1.2,0.6700560218794113,18.351500061609087,3.11
camel-1.4,0.7398470149253733,31.428056138777347,3.38
camel-1.6,0.7487528082901553,25.101683931190045,3.35
ivy-1.1,0.7767020453930326,38.992417440838516,2.71
ivy-1.4,0.7597521899492854,23.163747962738945,2.71
ivy-2.0,0.7991829849837662,147.08442707898504,2.87
jedit-3.2,0.8374300315676011,29.97949791347886,3.46
jedit-4.0,0.8349171438486901,11.56605475655535,2.66
jedit-4.1,0.8044839300484462,26.649578679899946,2.2
jedit-4.2,0.8529881497095263,25.76986388182787,2.56
jedit-4.3,0.7917886178861789,9.03210334988618,2.15
log4j-1.0,0.7933989071038252,28.550732857295905,3.45
log4j-1.1,0.8090724343930017,23.81571482374701,3.22
log4j-1.2,0.576387011460476,8.080622874576832,3.23
lucene-2.0,0.7388663413700727,24.908848665283358,2.85
lucene-2.2,0.7083115746445265,92.51639428341889,3.34
lucene-2.4,0.6936155761355175,21.19585365415089,3.56
poi-1.5,0.6531723295580725,33.295087136189345,2.9
poi-2.0,0.6027494692144376,3.432319236204311,1.18
poi-2.5,0.6538031786761624,12.150513326147307,2.41
poi-3.0,0.6874516063348416,31.42304108384448,3.05
synapse-1.0,0.7963663936912346,19.291596310988556,2.33
synapse-1.1,0.7024055874055875,25.6874880552442,2.59
synapse-1.2,0.6909493534482759,25.333267447792746,3.11
velocity-1.4,0.5777502429543246,6.865825500127024,2.3
velocity-1.5,0.6752051274811531,30.807801636216105,2.56
velocity-1.6,0.7333240634336936,47.01185694405298,2.6
xalan-2.4,0.7611249423697557,172.04326524083933,2.9
xalan-2.5,0.6153614271341228,29.34866728829658,2.42
xalan-2.6,0.6634506485875705,148.0792951914176,2.74
xalan-2.7,0.5546828771912641,351.1855909610551,3.22
xerces-init,0.6626269682856509,29.568186517904156,2.38
xerces-1.2,0.6172395256916995,4.749801780396095,2.7
xerces-1.3,0.7991363849523613,20.300695739395778,3.29
xerces-1.4,0.7548757949295006,173.77652570880372,3.08
