,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0040823233502896,0.0,0.0,3.304496782341398,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,2.089047639390106,0.0,0.0,0.0,0.0,2.2944016413292254,0.0,0.0,13.510473227273213,0.0,0.0,0.0,8.97003540574961,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,1.1297832536181671,0.0,0.0,0.0,1.0750005692081261,1.128642745883157,0.0,0.0,13.0929294610449,0.0,0.0,0.0,8.748092909624956,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002469227152936,0.0,0.0
4,0.0,0.0,0.0,0.0,1.0222267233341886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1.6288754571639121,1.098267299466114,0.0,0.0,0.0,1.0813770154247813,2.2934018790655353,0.0,0.0,13.420800712493737,0.0,0.0,0.0,9.07522602523532,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,1.119309359661157,0.0,0.0,0.0,0.0,1.0205201293191868,1.0030930385054035,0.0,0.0,0.0,0.0,0.0,0.0,3.499379719028879,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,1.1856879337376842,0.0,0.0,0.0,1.8615775241863677,3.257396969978058,2.4094362083875676,0.0,0.0,13.690374695860788,0.0,0.0,1.494216654848115,16.1153022021835,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1.429261041035158,1.922515994941011,1.529297366639482,0.0,0.0,13.18381315922635,0.0,0.0,0.0,9.087459178690896,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592851460907257,1.0050136992804282,0.0,0.0,2.0424342931641277,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,1.0222267233341886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,1.040419475656344,1.1297832536181671,0.0,0.0,0.0,1.0750005692081261,1.1390742109583591,0.0,0.0,2.6754437431587736,0.0,0.0,0.0,9.023236908293661,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,1.1833846652730369,0.0,0.0,0.0,0.0,2.2937948774190486,0.0,0.0,13.25888914201188,0.0,0.0,0.0,8.97003540574961,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,1.0499307014616939,0.0,0.0,0.0,0.0,1.058068807155673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2711976188538174,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,1.0730521351509528,0.0,0.0,0.0,0.0,0.0,1.0417584557511688,0.0,0.0,0.0,1.253803004572731,0.0,0.0,4.529205424658704,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,1.6515561279537756,0.0,0.0,0.0,0.0,0.0,1.119939140656241,0.0,0.0,1.4774299621887714,1.1067984142277076,0.0,0.0,3.338368517537019,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,1.632124102690803,1.098267299466114,0.0,0.0,0.0,1.0813770154247813,2.2934018790655353,0.0,0.0,13.591353102936765,0.0,0.0,0.0,8.934291532805059,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,1.0066764067125673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070234107199147,0.0,0.0,4.559207201292113,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002098075649398,0.0,0.0,0.0,0.0,0.0,0.0,2.752185012615406,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,2.1528732678140057,3.141114284653023,2.1821760620549377,0.0,0.0,13.071475293324047,0.0,0.0,0.0,15.898931305744338,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,1.084405831648304,0.0,0.0,0.0,0.0,1.0016804302754874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,1.5358569526248644,0.0,0.0,0.0,1.7227032386764363,3.233805221083266,2.1446597048261262,0.0,0.0,13.694413143476538,0.0,0.0,0.0,16.056436394329253,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,1.028695476870518,0.0,0.0,0.0,0.0,1.119607838854836,0.0,0.0,0.0,0.0,0.0,0.0,4.962118306738389,0.0,0.0,0.0,0.0,0.0
25,1.6308061410221495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
