ant-1.3,0.7884282828282829,407.1903072119368
ant-1.4,0.6617198725326616,375.04203381792627
ant-1.5,0.8236440760604583,384.6965678161053
ant-1.6,0.8225400962694287,405.90156622035903
ant-1.7,0.8292075175727731,398.3747895551724
camel-1.0,0.8285861778339657,404.2802193523156
camel-1.2,0.6841301799758015,398.113403132704
camel-1.4,0.7701393091880049,390.5451647048186
camel-1.6,0.7627858031088083,398.0745679899719
ivy-1.1,0.80764343625182,397.55957083599895
ivy-1.4,0.8054299732320417,400.29180712183995
ivy-2.0,0.8407897249809015,399.6025133016084
jedit-3.2,0.8449606848629504,385.25410955075546
jedit-4.0,0.8470671782315023,391.9996308595971
jedit-4.1,0.8190524932057189,396.9439445707847
jedit-4.2,0.8720444756965807,400.96931868885343
jedit-4.3,0.7746496689650441,400.6255513686317
log4j-1.0,0.8252337583485125,396.47097361514915
log4j-1.1,0.8181939406870068,401.4611067879037
log4j-1.2,0.5728570868841218,400.5719665972218
lucene-2.0,0.7559275736701109,393.4214946554667
lucene-2.2,0.7233780731091941,403.0483920638926
lucene-2.4,0.7032109084139985,393.855742444378
poi-1.5,0.6767845005686445,381.3961646577837
poi-2.0,0.7208864118895967,392.6891239229592
poi-2.5,0.6589310588604943,402.4218376818026
poi-3.0,0.6992493212669685,396.0410098694754
synapse-1.0,0.8474153992807313,403.55109104507693
synapse-1.1,0.7501776776776775,391.7617450820536
synapse-1.2,0.7261747873951538,405.2557026073292
velocity-1.4,0.583249149659864,400.06332939529386
velocity-1.5,0.6880270773922126,402.88357100258224
velocity-1.6,0.7406599632268447,383.8853408159994
xalan-2.4,0.7957517643720962,400.1551382141452
xalan-2.5,0.6421407363629328,401.15971855675457
xalan-2.6,0.70219562403698,395.91066978628373
xalan-2.7,0.5733554664720387,402.8677947123556
xerces-init,0.6921521771272272,398.4999310085234
xerces-1.2,0.634547014770127,398.31017183208047
xerces-1.3,0.8302369351130632,386.3588905919549
xerces-1.4,0.7561930549162019,402.4129904582146
